r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps
5.433863,15,3514.532061,True,True,0.0009006429608571,5.227661512762021,1153
9.908449,1,3515.886605,True,True,1.6333219601552433e-12,0.0025643881341447,1154
8.430978,7,3517.087266,True,True,0.0057286127780862,1.8019389686406733,1161
5.596714,6,3518.102243,True,True,0.011740736594935,7.158773192455012,1167
8.258428,9,3519.28474,True,True,0.0028421468006179,1.8144321341666247,1176
8.974995,9,3520.610146,True,True,0.0017147607942691,1.892488669034328,1185
4.719705,16,3522.141497,True,True,0.0026792683319935,5.950399323726522,1201
5.672757,15,3523.746849,True,True,0.0076448704121472,4.236616045594632,1216
8.056049,1,3524.784109,True,True,0.0036470718135018,3.351397281609045,1217
-17.473315,60,3526.335045,False,True,0.0314308939648026,26.480864793592364,1277
6.089572,9,3527.788324,True,True,0.0005752410867442,5.380298417754723,1286
3.307313,23,3529.670238,True,True,0.0070073291508094,7.152173068217381,1309
-18.01984,60,3531.285712,False,True,0.0169184486152868,41.66309624750311,1369
1.618544,2,3533.238401,True,True,0.0027489755709103,14.75950717690998,1371
9.47194,5,3535.043917,True,True,0.0001185423237731,0.0912248189408641,1376
-15.499853,60,3537.130125,False,True,0.0183305895282371,80.09935567087356,1436
6.8502,11,3539.023371,True,True,0.0030257063899218,2.603311275063238,1447
1.777952,6,3541.194915,True,True,0.0061135823291118,10.280334807224538,1453
9.959834,2,3541.202285,True,True,0.0003661224120216,0.1957855152147209,1455
4.907611,6,3544.211744,True,True,0.0030928731578157,7.060390496110678,1461
1.323188,5,3545.606159,True,True,0.0063711255878852,14.812530440997872,1466
1.045991,16,3546.832349,True,True,0.0059154207158175,13.312836801534482,1482
8.001679,3,3546.840336,True,True,0.0058608052258127,2.8100982312217484,1485
8.411128,7,3548.200562,True,True,0.0042210404814346,0.8459666313301002,1492
3.744461,2,3549.237006,True,True,0.0002168861290745,11.036715381022535,1494
3.098779,3,3549.246337,True,True,0.0059035275615127,11.367720823699152,1497
6.14922,6,3550.530599,True,True,0.0010614027624672,6.156287010044236,1503
9.311804,3,3551.710088,True,True,0.0052685699802229,1.7789466548207975,1506
7.444045,7,3552.988051,True,True,0.0044726639932301,3.34366151969823,1513
5.625934,5,3552.992039,True,True,0.0041579275045953,6.698782596584361,1518
6.8778,7,3555.170578,True,True,0.0085652701929324,3.983067931785482,1525
5.44502,6,3556.463924,True,True,0.0033842142526782,7.203703321715947,1531
-1.893733,16,3557.687521,True,True,0.0001317633210095,17.091888176401323,1547
7.69026,5,3559.107268,True,True,0.0028844151235436,3.5290446480312654,1552
8.324277,1,3560.227944,True,True,0.0034972423703501,2.868297404640255,1553
-0.24291,28,3561.445071,True,True,0.0089802286528279,11.105835031591177,1581
1.333362,11,3561.453403,True,True,0.0054011972933438,13.408413538435882,1592
6.483066,2,3562.650156,True,True,0.0078829737976879,6.086327299292591,1594
8.294412,3,3563.803945,True,True,0.0019757372222147,2.72564003193334,1597
3.281084,9,3565.187444,True,True,0.0006654855238534,10.886123349032472,1606
7.522477,5,3566.457003,True,True,1.7503998420389315e-09,4.241835541268447,1611
7.072759,19,3567.528282,True,True,0.002771708834392,2.079089649871316,1630
-30.634043,60,3568.966516,False,True,0.0195469053622393,67.42491096862427,1690
5.900079,13,3570.450459,True,True,0.0080528909449218,3.82466972018386,1703
0.828091,4,3572.226264,True,True,0.0042071744485458,13.861984485188342,1707
8.520864,4,3574.16576,True,True,0.000116436971318,1.4228636439933475,1711
1.009269,23,3576.256454,True,True,0.0042392742573962,10.61681901588317,1734
6.36771,2,3577.624707,True,True,6.863672651069573e-11,6.149256041022198,1736
6.386168,3,3578.797049,True,True,0.0028233180851063,5.391188100618319,1739
4.541222,26,3579.995939,True,True,0.006073552777609,3.990180686009416,1765
6.975486,3,3579.997611,True,True,0.0006605118252567,3.687207584675036,1768
8.854915,3,3581.361453,True,True,0.0020005426394101,2.689782256354228,1771
-26.840886,60,3581.361794,False,True,0.0120888119793762,29.6486609811535,1831
5.274223,4,3582.396477,True,True,0.0061643693078056,7.185249540369006,1835
-1.138088,48,3583.481116,True,True,0.0114034649743006,1.3043657168901326,1883
7.298828,4,3584.635035,True,True,2.3090146808457668e-10,3.076402134380878,1887
3.240837,3,3584.645369,True,True,1.2706488292102414e-10,11.789242215006333,1890
8.066591,4,3584.648368,True,True,0.0041873441708019,3.8472425036464712,1894
5.250885,1,3585.970315,True,True,0.0058026503947576,8.418066778883613,1895
6.431142,4,3587.172067,True,True,0.0046233228871636,5.880710774786642,1899
3.317559,9,3588.360693,True,True,0.0043226043935534,7.726901439784792,1908
0.654597,6,3589.939308,True,True,0.0030875284980046,15.541258068442614,1914
8.142568,2,3591.270099,True,True,6.962691451858556e-05,3.028713953519507,1916
7.90676,13,3592.344406,True,True,0.0115836359124713,2.002086491752882,1929
3.71873,2,3592.347744,True,True,0.0015481096443159,11.223512210132276,1931
9.402449,1,3593.558311,True,True,0.0029686158431345,0.9182839282386648,1932
3.035729,2,3594.635051,True,True,0.0005405507263026,11.921564435053446,1934
6.422467,3,3595.868785,True,True,6.743426290919025e-05,4.174242103086163,1937
8.277673,2,3597.042842,True,True,0.0083475321216214,2.989232992603923,1939
4.630165,8,3598.162702,True,True,0.0083242853329314,8.27298666249532,1947
5.82903,2,3598.167006,True,True,0.0082345086004352,7.234187231592309,1949
3.996849,3,3599.504187,True,True,0.0048494853690131,8.24468648426508,1952
6.266123,9,3600.862846,True,True,0.0032029360078073,5.252728906619606,1961
7.671441,7,3603.003614,True,True,0.0023122173005267,2.954645146593201,1968
1.365059,16,3604.184601,True,True,0.0119282414673959,9.937223477208144,1984
5.934832,5,3605.440819,True,True,0.0008616023828054,5.2770027490279,1989
7.466316,3,3606.648524,True,True,0.0006473175085187,2.903895248334,1992
3.477766,8,3607.860449,True,True,0.0040228667143766,9.867660757089196,2000
7.47374,5,3609.156161,True,True,0.003191797000134,3.342859946278491,2005
3.884291,2,3610.366246,True,True,4.510802366167947e-05,10.663848055435292,2007
-22.764055,60,3611.813783,False,True,0.0053496883500922,38.96957180402699,2067
3.151876,3,3611.814759,True,True,0.0050900246199997,10.537353353653153,2070
8.671743,1,3613.57309,True,True,0.0048839519816558,2.243552997017785,2071
7.401652,5,3615.024732,True,True,0.0055432588804338,2.7813724495285483,2076
9.908581,1,3616.677223,True,True,1.845743002881761e-11,0.002564489609681,2077
-16.938243,60,3618.253234,False,True,0.0116927070114706,23.002326285143592,2137
5.507879,3,3619.691481,True,True,0.0025894371850717,7.7731953532062,2140
8.628515,5,3620.998146,True,True,0.0099904378474567,1.0962862731273115,2145
3.413479,10,3621.004156,True,True,0.0026463972552339,9.964997976218951,2155
7.939507,3,3622.559069,True,True,2.3081269534541704e-11,2.992412493963592,2158
2.72235,30,3624.167927,True,True,0.0046675829998466,8.062531273775404,2188
8.435424,4,3625.846086,True,True,0.011099578683066,2.5622566339385617,2192
0.551199,9,3627.484564,True,True,0.0048489906279501,11.879641351137217,2201
5.995457,15,3629.019746,True,True,0.0038849703502336,5.381674283007245,2216
0.557179,4,3630.366352,True,True,0.0090174150020941,14.758116240266055,2220
5.162707,7,3631.940335,True,True,0.0096447230281355,7.271481125983072,2227
4.264407,1,3631.94067,True,True,0.0030033058479132,10.19660290057706,2228
7.531069,2,3631.94267,True,True,1.6762925460985976e-05,4.017780239151083,2230
6.753977,20,3633.686158,True,True,0.0017678709218088,3.015364800365445,2250
9.052613,5,3635.166167,True,True,9.57789507797712e-05,1.5213160719479215,2255
2.570973,6,3636.949419,True,True,0.0028842615593307,12.933987465776491,2261
6.277501,2,3638.790567,True,True,0.0049374733579066,5.5560015676024825,2263
5.921677,8,3640.690624,True,True,0.0042152803432876,5.3510448578710905,2271
0.630053,3,3642.639801,True,True,0.0073587348465931,14.336060296497124,2274
4.415541,8,3644.692128,True,True,0.0031783736338011,9.2041209654621,2282
8.096168,9,3647.268845,True,True,0.0010681559666116,3.947343984276654,2291
5.83968,2,3649.16535,True,True,4.831318947067287e-10,6.450834568797668,2293
7.077369,1,3651.311067,True,True,0.0045790621089335,5.121393970446391,2294
-5.324247,30,3653.426763,True,True,0.0023712863217187,15.066779442595369,2324
3.612215,7,3655.321798,True,True,0.0044753693168868,9.194295484473074,2331
8.572593,2,3657.555619,True,True,0.0065450587146058,2.0831238591476056,2333
6.322645,6,3659.861406,True,True,0.0047062129294732,5.661342721073402,2339
7.681009,3,3661.990038,True,True,7.381354600530303e-10,2.683874428337492,2342
5.666959,9,3663.691054,True,True,0.0003217547712432,6.301094671839071,2351
1.815817,38,3665.81566,True,True,0.0023632653357774,9.669594438979622,2389
7.508218,7,3667.736353,True,True,5.545305730105571e-10,2.8328944334354764,2396
2.90543,9,3669.696665,True,True,0.0095984943281401,9.265050617339089,2405
9.125688,3,3672.020492,True,True,0.0028767066823986,0.7061543434033559,2408
7.325108,3,3674.082838,True,True,0.0060643068335758,4.377616063180401,2411
7.102755,4,3676.102874,True,True,0.0029412735790058,3.563827734851841,2415
7.756542,2,3676.104873,True,True,0.0054251139591762,3.7532136087617713,2417
5.991226,2,3677.79807,True,True,1.3279876504013188e-10,5.963619189580333,2419
5.841755,6,3679.569741,True,True,0.0007679670645978,5.621906309533928,2425
2.345878,6,3681.213576,True,True,0.002346780758048,12.757237962672733,2431
9.358065,5,3682.959883,True,True,2.6772234926978472e-05,0.7046542054662456,2436
8.388523,3,3684.866201,True,True,7.13267528373862e-10,2.857988334345745,2439
4.576061,2,3686.514879,True,True,0.0042285014979362,9.202430004585583,2441
7.652371,9,3688.042402,True,True,0.0054330536586305,1.95574936083376,2450
-24.768595,60,3689.429246,False,True,0.0174167008887449,15.982450789307093,2510
8.109345,2,3690.891212,True,True,0.0039821847003025,2.527832964008274,2512
7.52533,3,3690.891212,True,True,0.0009973223595728,2.794681182830342,2515
9.10344,5,3692.407246,True,True,0.0054705971000704,0.8122061934062998,2520
8.2308,8,3693.725095,True,True,0.0009862536867178,1.2356165234915115,2528
9.189356,3,3695.05517,True,True,0.004825502167333,1.008014677913637,2531
6.015622,1,3696.417774,True,True,3.086427501498827e-09,7.032694570546052,2532
6.865806,5,3696.423114,True,True,0.0024384573469228,4.210843977794684,2537
3.383805,1,3698.297729,True,True,0.0001182423551477,11.782960517722955,2538
4.122314,8,3700.167714,True,True,0.0034396531884509,8.040746917700583,2546
7.870373,2,3700.17041,True,True,6.965122922863998e-12,3.382795324264077,2548
7.196634,4,3701.838019,True,True,0.0028060461497955,4.028180811297026,2552
5.807555,3,3704.741519,True,True,0.0111676053100734,6.664134902676514,2555
6.368384,8,3706.713022,True,True,5.7753481719213795e-09,4.168495569763592,2563
10.015251,9,3708.564396,True,True,0.0003318684156759,0.098690141815684,2572
3.148589,17,3708.566734,True,True,0.0099872384812398,7.829325828520943,2589
6.362986,5,3710.211976,True,True,0.0047620592863262,6.654536665840984,2594
7.644144,3,3711.843804,True,True,0.0025645280329324,3.679846303923545,2597
4.75447,6,3713.294972,True,True,0.0060510635551198,7.610377219814571,2603
6.091057,6,3714.771884,True,True,0.0051498211138772,4.974786897844897,2609
10.445541,2,3716.127628,True,True,1.0053001371426297e-05,0.0090968190654309,2611
9.607639,2,3717.931383,True,True,1.903054598780664e-09,0.3039884749959071,2613
-0.69166,6,3717.938386,True,True,0.0088132218404808,15.350999263466475,2619
7.372287,1,3720.93417,True,True,0.0057054881937682,4.590386618014511,2620
7.830934,2,3722.683118,True,True,0.0029561707951483,3.3556817119113416,2622
2.694179,29,3724.270952,True,True,0.0083713145708892,8.214890553208534,2651
2.568811,3,3725.866627,True,True,0.0043465539667602,11.69232583775734,2654
8.659968,7,3727.485587,True,True,0.0021963304641177,1.274530069688834,2661
9.127721,3,3729.023385,True,True,0.0006991127691207,1.1081745408098531,2664
3.189919,6,3730.696842,True,True,0.0003189165023434,10.921314718430708,2670
8.526648,16,3730.696844,True,True,0.0044859491015568,1.34007877563645,2686
2.632439,1,3732.192366,True,True,0.0002005037221809,13.138218881285113,2687
2.748605,6,3732.197361,True,True,0.0011826414442543,12.540364161501524,2693
8.967023,2,3734.022572,True,True,0.0051501507555722,1.5499396552865603,2695
8.170061,2,3734.028601,True,True,0.0001577402510846,3.035884706498904,2697
9.431927,1,3735.882786,True,True,0.0042247362772045,0.8678652478827199,2698
1.451157,1,3737.458014,True,True,0.0062930777559713,15.271806425919427,2699
6.539356,6,3739.211247,True,True,0.0019012337537139,5.206264472874684,2705
7.715028,2,3740.742278,True,True,0.0008085786344064,2.823743000123989,2707
-3.121435,34,3742.240865,True,True,0.0073255660964,10.03536616500802,2741
7.787191,4,3743.813173,True,True,0.0020784362796833,2.2906021282950477,2745
5.517673,4,3745.298717,True,True,0.0007326478887454,6.275201786131486,2749
3.209097,9,3747.09999,True,True,0.0058696816743724,9.412576995651968,2758
2.510794,2,3748.680327,True,True,0.0029603156502632,13.126227649696682,2760
7.13901,4,3750.265682,True,True,0.0030222333091898,3.817912635113197,2764
9.905428,1,3750.267682,True,True,1.6378383790604315e-10,0.0025630108533002,2765
2.629177,1,3752.13957,True,True,0.0005431444332286,13.144329446014352,2766
6.684574,2,3753.774853,True,True,0.0053459635140047,4.650088385545203,2768
8.522411,1,3755.246042,True,True,0.0032308376552925,2.5113406989479383,2769
7.110097,1,3757.046816,True,True,0.0059781302325139,5.056678085974747,2770
7.900159,12,3759.281993,True,True,0.0063807237411773,1.9635529178114344,2782
4.46955,10,3761.201091,True,True,0.0014594535491497,7.067953659849389,2792
-3.158191,23,3763.179438,True,True,0.0043059410058015,15.126948700480652,2815
4.459944,6,3765.197267,True,True,0.0046009733617859,6.846318850666542,2821
5.737165,1,3766.656964,True,True,0.0040359841730365,7.540271386854481,2822
6.888406,7,3767.955009,True,True,0.0059540027799986,4.657659300851753,2829
7.452696,1,3769.090189,True,True,0.0048262730333321,4.44388363304449,2830
6.776128,4,3769.097522,True,True,0.0041839653836363,4.146734855654411,2834
5.481413,6,3770.881477,True,True,0.0050650338484326,6.640984971435394,2840
3.462012,21,3772.719173,True,True,0.0090298250984489,8.10443683594205,2861
9.780725,1,3774.689048,True,True,0.000897063928088,0.2349360977331251,2862
7.935734,1,3776.401879,True,True,0.0022734902409269,3.567225304052021,2863
6.541074,6,3778.211803,True,True,0.0072871549139579,4.098863689034982,2869
6.960899,13,3780.049539,True,True,0.0029200993905163,2.207013650504666,2882
8.689427,3,3781.817127,True,True,0.0058365884159962,1.915672137888466,2885
7.907919,3,3783.754926,True,True,0.0038736024909111,3.393923083105165,2888
7.391706,6,3785.664448,True,True,0.0025575543168188,3.348119363378774,2894
8.659476,1,3787.413682,True,True,9.610878898280715e-10,2.254343515614926,2895
6.93928,3,3787.416031,True,True,8.5621186713137e-10,4.550974737076881,2898
2.533261,1,3789.121593,True,True,0.0001876089134113,13.317076088832811,2899
8.919982,1,3789.12725,True,True,0.0052841611957299,1.790017079334287,2900
5.231917,4,3790.949268,True,True,0.0024163774378258,6.951848389831649,2904
6.778908,11,3792.852001,True,True,0.0021024261765378,2.866656166242879,2915
8.626054,1,3792.853005,True,True,0.01096631425393,2.332241181469981,2916
7.231714,6,3794.62242,True,True,0.0009529866792747,2.8979693784342224,2922
2.465252,3,3796.477454,True,True,0.0015197764289606,12.914271302804416,2925
-23.272933,60,3798.140842,False,True,0.036250223404683,12.646522716504965,2985
8.068663,7,3799.979577,True,True,0.0042192169823754,2.4318105227392883,2992
6.494706,1,3801.685037,True,True,0.0029583561264512,6.172139743060979,2993
8.359754,8,3803.699695,True,True,0.0009459319052582,2.708061969656806,3001
0.490976,11,3805.69347,True,True,0.0049238854879145,12.33052064895126,3012
8.578249,2,3807.896662,True,True,0.0054655201874174,2.279553342390202,3014
2.535492,16,3809.946108,True,True,0.0001495259190261,11.942101627787606,3030
7.30157,2,3811.831904,True,True,0.0061128836912556,4.653476775334618,3032
2.120566,2,3813.603185,True,True,0.0039529412073475,13.833829126731858,3034
4.81306,8,3813.605531,True,True,0.0025467228602746,7.635976512146148,3042
4.515493,6,3815.512646,True,True,0.0051099662079523,7.638338233827413,3048
5.903903,2,3817.48676,True,True,0.0048185858923723,4.832943279067978,3050
8.075799,4,3820.887031,True,True,3.09376742771289e-05,2.992445389298748,3054
6.576971,7,3823.017147,True,True,0.0075806040882735,3.985201419808048,3061
8.277201,1,3825.388681,True,True,2.0392266000812675e-11,2.950394888280462,3062
2.241913,8,3827.549778,True,True,0.0050471605185488,12.829526599603566,3070
8.241301,1,3827.554771,True,True,0.0001114693990564,3.0121849304588677,3071
9.42299,1,3829.275836,True,True,0.0042561751136774,0.8829919097738058,3072
6.953974,5,3830.946815,True,True,0.002804905733603,4.137417766783301,3077
3.650931,1,3830.952147,True,True,0.0050681361550261,11.304620178955942,3078
8.275688,1,3832.985704,True,True,8.601945544750578e-11,2.948709031111552,3079
9.101013,1,3832.992032,True,True,0.0038054321464543,1.4666911647301688,3080
3.225089,5,3834.969321,True,True,0.0045595007287406,9.62869568586582,3085
6.667722,2,3834.96998,True,True,0.0025385505789238,5.7199734714969175,3087
8.246678,1,3836.99417,True,True,3.8178213368489367e-10,2.9999732985081007,3088
9.907313,1,3836.999514,True,True,2.2265892254957894e-11,0.0025624610422253,3089
9.078981,1,3838.963808,True,True,3.941730030617952e-05,1.4999391460231335,3090
5.735766,30,3840.630308,True,True,0.0014140188256816,2.7758193144232246,3120
5.118468,6,3842.614716,True,True,7.1586347960561625e-12,6.591173049192655,3126
6.103275,4,3844.585925,True,True,0.005186719494679,6.014376977737292,3130
8.088493,1,3846.530845,True,True,0.0048575649438395,3.296481189556025,3131
8.57807,3,3846.535823,True,True,1.67523564464922e-10,2.094956637534304,3134
5.270789,1,3848.398368,True,True,0.0061752939301214,8.38259747911004,3135
8.817302,3,3850.239357,True,True,0.0076199727230126,1.970949020508989,3138
5.507891,9,3852.074384,True,True,0.0112455103166395,6.562527607928325,3147
7.589448,2,3853.839683,True,True,0.0077322358158627,3.997136589031864,3149
6.442946,14,3855.808958,True,True,0.0042013489342178,3.883190643952331,3163
5.933152,4,3857.678865,True,True,0.0008482291387294,6.55959914904121,3167
8.966303,1,3859.560019,True,True,0.0055624413207605,1.7081094609060807,3168
7.16085,4,3861.430313,True,True,1.8071607807705838e-10,4.333512788004468,3172
7.592493,2,3863.288893,True,True,4.237121218120916e-10,2.910797803302531,3174
9.908343,1,3865.161384,True,True,1.8941337581591915e-10,0.0025623700119384,3175
9.202269,3,3867.127303,True,True,0.0046673807982639,2.8571134458689778,3178
8.953195,1,3868.925481,True,True,0.0045838982992443,1.73486310177571,3179
4.59057,15,3870.719634,True,True,0.0013830283643255,6.721410456499653,3194
8.562212,6,3870.721634,True,True,1.7686181624194618e-10,1.98266642760596,3200
6.524661,5,3872.618045,True,True,0.0039506906477832,5.592827155840566,3205
4.494321,2,3874.508229,True,True,0.000239610902551,8.527950912697397,3207
8.293849,5,3876.459953,True,True,0.0034823301423289,2.743629334669425,3212
7.154421,6,3876.464307,True,True,0.0006850909682566,2.977038818483463,3218
3.32904,4,3878.433006,True,True,6.005587873343567e-05,9.780956133621366,3222
10.309047,2,3879.875149,True,True,9.715519159146646e-09,0.0232807515144131,3224
9.16981,1,3881.539636,True,True,0.0051613519940289,1.3441564396323342,3225
3.455496,12,3883.179727,True,True,0.0056916238789771,7.107744751709336,3237
5.282978,10,3885.01658,True,True,0.0031727979028822,6.170439621870783,3247
0.565386,3,3886.716283,True,True,4.5726360198283793e-11,16.633551814246584,3250
3.218252,1,3888.114253,True,True,0.0029496536829512,12.08354048259633,3251
9.861257,1,3889.769679,True,True,0.0002048440966376,0.086207664933699,3252
7.952899,5,3891.408063,True,True,9.544068066146644e-10,2.977959575957485,3257
5.946529,9,3892.889519,True,True,0.0048444949708048,5.975010385108939,3266
9.115823,1,3894.511442,True,True,0.003047321707492,1.4358506491096008,3267
6.085972,7,3896.457234,True,True,0.0053120284630401,5.09112384115378,3274
7.212196,2,3898.156477,True,True,0.0062371399361221,4.719708476095154,3276
8.671123,11,3899.869017,True,True,0.0069174171433357,1.6511402375514133,3287
9.277691,1,3901.455657,True,True,0.005368345032383,1.1460091766147285,3288
5.428546,10,3903.21616,True,True,0.0002505976845866,4.70042246240625,3298
-28.588923,60,3903.216498,False,True,0.0209807284892993,26.17559392643573,3358
5.524335,4,3904.953104,True,True,0.0097855580195443,7.36880380726696,3362
6.940971,5,3906.544767,True,True,0.0024672271811409,5.305157534104468,3367
1.312064,10,3906.5471,True,True,0.004339795488428,13.741043455827052,3377
4.190789,4,3908.44349,True,True,0.0042246018940394,8.360886482106121,3381
7.414713,4,3909.985523,True,True,1.6614403344108843e-06,2.943492453762964,3385
3.113347,4,3909.985861,True,True,0.0016239310235283,12.076248009174485,3389
9.09416,1,3911.625031,True,True,0.00501834089446,1.4802247606718917,3390
7.417932,2,3913.225996,True,True,0.0006430528935169,4.328341016588637,3392
3.269534,5,3914.850012,True,True,0.0032413177835741,10.262891120554915,3397
9.256637,2,3916.483437,True,True,0.0024238004194508,1.2785816451507974,3399
6.125781,1,3916.483481,True,True,0.000220450731309,6.835431672723307,3400
7.600537,6,3918.185211,True,True,0.0040264425162873,3.447885005430729,3406
9.835421,1,3919.48342,True,True,4.556388465652185e-06,0.1348111669325604,3407
8.186147,3,3920.925457,True,True,0.0060394696745648,2.8072462037003185,3410
7.71252,6,3922.744859,True,True,7.206730300469164e-12,4.189467211413469,3416
8.901042,1,3924.528407,True,True,0.002624914738997,1.8266944381328185,3417
7.069948,3,3926.211031,True,True,0.0011311714622754,4.686442263146063,3420
8.807052,2,3927.763061,True,True,0.0046423373636274,1.8861492059568796,3422
3.62489,3,3929.430087,True,True,0.002233187760751,11.133962871692765,3425
4.110294,19,3931.00975,True,True,0.0012013181103968,6.82472922469252,3444
1.337369,3,3932.659538,True,True,0.000691093824173,14.680515167545732,3447
3.51559,22,3934.364458,True,True,0.0026796198476236,9.236348176970614,3469
6.750554,6,3934.366796,True,True,1.2186527813663256e-05,3.3724773397654357,3475
-42.445312,60,3935.956771,False,True,0.0229954971298084,22.0918605040523,3535
3.719796,1,3935.963755,True,True,0.0005824770992176,11.177225248582046,3536
4.672452,5,3937.687857,True,True,0.0009744144928785,6.661132784249052,3541
4.044893,7,3938.939006,True,True,0.0075826787596747,6.895402441750155,3548
8.68393,9,3938.943337,True,True,0.0042068756107112,1.5083970712023895,3557
5.944822,7,3940.553463,True,True,0.0019511967800072,6.176921044526913,3564
5.082613,2,3942.14434,True,True,0.0011269665906001,8.391959598032173,3566
7.822166,2,3943.526205,True,True,0.0019738219828505,3.460314987771024,3568
7.969597,4,3945.087837,True,True,9.685335866649323e-12,2.1212809309540237,3572
7.971285,3,3946.637776,True,True,0.000253282791701,3.152946258450483,3575
-0.211295,6,3946.640752,True,True,0.0093016498358495,15.348280540729876,3581
0.475781,2,3946.64473,True,True,0.0054513665116956,17.075858685451664,3583
9.812653,1,3949.680437,True,True,7.974851230774237e-10,0.1759580285333697,3584
9.309822,1,3949.684438,True,True,5.954198245561315e-11,1.0793326142017703,3585
3.536323,1,3951.646131,True,True,5.536589398752455e-10,11.507757686837568,3586
6.768774,1,3953.52432,True,True,3.5934609489727304e-10,5.673339728481638,3587
6.224473,3,3953.52533,True,True,0.0060632996661347,5.029386234520268,3590
9.906342,1,3955.354299,True,True,4.5567303214235356e-11,0.0025672272231427,3591
7.693783,2,3957.138269,True,True,4.693731427203758e-05,4.098228691384247,3593
7.676705,6,3959.133155,True,True,0.0090374648343869,2.44956468196535,3599
7.105851,6,3961.528751,True,True,0.002122280941398,4.463629598370341,3605
-0.065879,8,3963.476897,True,True,0.0073460582717421,16.7388268034611,3613
10.727482,2,3965.387117,True,True,2.480986333781865e-05,0.0453588834336738,3615
-0.138847,18,3967.612723,True,True,0.0089166425363207,11.653339407763966,3633
4.670786,7,3967.617718,True,True,0.0107326573841222,7.518883597038134,3640
9.908582,1,3969.317266,True,True,6.676846228681477e-11,0.0025635011181666,3641
7.752189,6,3971.465618,True,True,0.0053076851817263,1.7172259618121373,3647
0.961958,14,3973.386376,True,True,0.0006321890177934,13.6759881894653,3661
9.841056,1,3973.391367,True,True,0.0005994902821892,0.1250599097149271,3662
-1.191356,9,3975.360443,True,True,0.0071918087067768,15.894896322723634,3671
8.13273,2,3977.38877,True,True,0.0003985444187944,3.061537484219124,3673
7.228061,3,3979.22062,True,True,0.0055952873450164,4.345098906185059,3676
6.546445,4,3981.169746,True,True,0.0046035575729917,3.926914337371107,3680
8.426326,3,3981.177739,True,True,0.001322190395889,1.779292797109509,3683
7.62637,1,3983.351472,True,True,0.004541971243954,4.129553551879121,3684
7.205127,3,3984.741572,True,True,7.877407969794757e-10,4.241662453918956,3687
3.53849,4,3986.250096,True,True,0.0042097934474748,10.301950005869704,3691
8.359385,5,3987.736497,True,True,2.955770253094958e-05,1.910121356014932,3696
4.216662,5,3989.350983,True,True,0.000291792188615,9.737038320800492,3701
-0.597371,5,3990.967697,True,True,0.0024637337962028,16.394617910279845,3706
9.905848,1,3992.432518,True,True,4.6388717052761745e-11,0.0025623922008689,3707
7.478867,2,3994.432447,True,True,0.0105537852702416,4.235304372336496,3709
7.904004,1,3996.214724,True,True,0.004258056127187,3.628977734159709,3710
8.636691,2,3997.985339,True,True,7.22385464368237e-05,1.515046386539018,3712
1.432096,11,3999.924196,True,True,0.006225315181702,6.495065747690072,3723
-27.124538,60,4002.019039,False,True,0.0168246295512562,71.905502139373,3783
8.683578,1,4004.062893,True,True,0.0005114146509494,2.2110231850903594,3784
3.660277,2,4005.671734,True,True,0.00464065569708,10.94524628147863,3786
5.798722,9,4007.702374,True,True,0.002653631540241,5.639857303782914,3795
4.547459,11,4007.705361,True,True,0.0035936892218451,7.387445464406856,3806
6.467229,3,4009.430375,True,True,0.000164432359031,5.6987626310110295,3809
7.08904,5,4011.300779,True,True,0.0001430734669687,3.0585895780511154,3814
-4.351115,8,4012.984826,True,True,0.009265315557649,16.837208408098903,3822
0.814386,9,4014.509462,True,True,0.0052942341673454,13.82463429988212,3831
6.591066,2,4014.51081,True,True,9.04221890822756e-05,5.446570617683611,3833
6.598633,1,4016.228578,True,True,5.093747119535577e-05,5.9812469088499824,3834
8.822725,3,4017.940181,True,True,0.0012050540731807,1.2722269703910731,3837
-22.270354,46,4019.593904,True,True,0.0061053743817103,16.207193512243713,3883
6.718706,2,4021.399897,True,True,0.0011026399337462,5.25875014577534,3885
9.497029,3,4023.240745,True,True,0.0060945093058585,1.0954833401866244,3888
4.92819,5,4025.040575,True,True,0.0024584866866725,8.796562134957433,3893
8.022766,8,4027.261734,True,True,0.0050905522604791,4.159772247997102,3901
5.166978,12,4027.27397,True,True,0.0058464844476955,6.023117946478444,3913
6.971049,1,4029.441533,True,True,0.0042937101466533,5.313606944333077,3914
6.235897,4,4031.961745,True,True,0.0026587697720518,5.542234368534247,3918
0.562529,1,4034.802634,True,True,0.0050679291737878,16.873069939312657,3919
9.102908,5,4036.927021,True,True,0.0042324559235697,0.8500684966072546,3924
4.677505,5,4038.985465,True,True,0.0006118552845499,7.7576613869540605,3929
7.874711,1,4038.986115,True,True,0.0058101909046718,3.678906602490611,3930
1.871368,3,4041.403057,True,True,0.0048586308435683,14.271179236316645,3933
9.796707,1,4041.4047,True,True,0.0003563965708074,0.2007343815240224,3934
8.881884,2,4043.599834,True,True,0.0060359254341038,1.7172549856756052,3936
7.453488,3,4045.467473,True,True,0.0001244198705446,2.973971044478154,3939
4.783929,5,4047.299454,True,True,0.0061231679712898,8.599378018707897,3944
9.90804,1,4049.030744,True,True,1.3825428468101095e-10,0.0025627806182684,3945
-0.308923,4,4050.823846,True,True,0.0005849285594704,17.81054601344309,3949
4.053541,7,4053.32807,True,True,0.0044092125484085,7.260962858128765,3956
