r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-2.257508,14,6835.852882,True,True,0.0060299110022553,12.105585011285909,56936,6.0299110022553
-0.454272,4,6837.059765,True,True,0.0014643023935285,14.781923167919434,56940,1.4643023935285
5.757231,3,6838.331047,True,True,0.0020458960409979,6.4733217290708485,56943,2.0458960409979
6.044337,9,6839.804939,True,True,0.0099134295984067,5.431969119429828,56952,9.913429598406701
7.491359,1,6840.980832,True,True,0.0046751443848076,4.374715704985458,56953,4.6751443848075995
-0.873115,10,6842.596428,True,True,0.0009996765431999,14.60939671629762,56963,0.9996765431998998
-6.510829,60,6843.866273,False,False,0.0069139854139762,40.334880922849614,57023,6.913985413976199
8.096707,1,6845.024681,True,True,0.0070447625933088,3.2842664431740167,57024,7.0447625933088
-11.71513,60,6846.437694,False,True,0.0202386590128878,32.855380632276265,57084,20.2386590128878
0.665724,2,6848.116785,True,True,0.0067154351560221,16.5451365953959,57086,6.7154351560221
3.369567,5,6849.377908,True,True,0.0003563756643385,11.887495195311748,57091,0.3563756643385
6.528653,1,6849.388899,True,True,0.0068785273714811,6.114460010432596,57092,6.8785273714811
1.618599,1,6850.798743,True,True,0.0025552112679923,14.96788275925105,57093,2.5552112679923003
3.595683,3,6851.98189,True,True,0.004708111946163,11.23811762693522,57096,4.708111946162999
6.320601,2,6851.993876,True,True,1.3309141627479253e-05,6.34338311949764,57098,0.013309141627479253
4.047764,2,6853.383611,True,True,0.0013905075210616,10.457807214872512,57100,1.3905075210616
1.153183,3,6854.69567,True,True,0.0046109519407883,15.564152151639078,57103,4.6109519407883
-10.110853,60,6856.663167,False,True,0.0219353584751822,50.93599740875459,57163,21.935358475182202
6.637989,4,6858.079543,True,True,0.0048082372714037,6.33825733946302,57167,4.8082372714037
8.87847,3,6859.302633,True,True,5.051684050759019e-06,1.1313713057445267,57170,0.005051684050759019
-4.950052,60,6860.972714,False,False,0.0050948343698193,2.909735628271084,57230,5.094834369819299
-6.404408,60,6863.431488,False,False,0.0039755955751006,39.14164504407953,57290,3.9755955751006002
-14.310371,60,6864.827929,False,True,0.0176269342670606,14.15153584183305,57350,17.626934267060598
5.328201,4,6866.180225,True,True,0.011782727163344,7.748481715649179,57354,11.782727163344
4.608002,10,6867.507024,True,True,0.0094528207190605,11.190866056896462,57364,9.4528207190605
4.903892,2,6868.711213,True,True,0.0092914553002116,8.715288761192374,57366,9.291455300211599
-24.471426,60,6870.911538,False,True,0.0045008276414326,36.90773816995029,57426,4.5008276414326005
4.171097,1,6872.814273,True,True,0.000292364543226,10.36285465534899,57427,0.29236454322600003
-14.461385,60,6876.110105,False,True,0.0024810692444366,11.851742406487745,57487,2.4810692444366
2.600124,5,6878.991163,True,True,0.0043929922884132,12.478469877654954,57492,4.3929922884131996
9.140192,2,6881.301848,True,True,0.002949426085815,1.6018583512454836,57494,2.949426085815
4.81721,1,6883.541424,True,True,0.0025218238042274,9.198935181495312,57495,2.5218238042273997
5.698337,2,6886.006615,True,True,0.0004737061299622,7.849629052382243,57497,0.4737061299622
-8.033464,60,6889.096743,False,False,0.0091631884262572,10.58905176089033,57557,9.1631884262572
-14.95509,60,6893.089925,False,True,0.0200286689459248,86.62090168410737,57617,20.0286689459248
7.664757,1,6895.068893,True,True,0.0073991915986773,4.064416931788635,57618,7.3991915986773
5.010453,4,6896.968899,True,True,0.0095034132837727,7.490589826623876,57622,9.5034132837727
-6.472466,60,6899.541193,False,False,0.0041137228583752,52.61783975320291,57682,4.1137228583752
0.241552,1,6901.421068,True,True,0.0050502122482555,17.45162802892762,57683,5.0502122482555
8.109371,1,6903.159797,True,True,0.0066640095896685,3.261005270424348,57684,6.6640095896685
1.31211,1,6905.959188,True,True,0.0048815138602392,15.521731489937054,57685,4.8815138602392
-0.451305,8,6910.126219,True,True,0.003644321861038,17.62768536050201,57693,3.6443218610379997
2.749125,2,6911.878095,True,True,0.0044239900546852,12.518684169494,57695,4.4239900546852
-10.238063,60,6913.856241,False,True,0.0408507868273913,71.08588617566292,57755,40.8507868273913
5.01285,1,6918.347259,True,True,6.84539648435449e-05,8.843887228699268,57756,0.0684539648435449
5.27024,3,6921.759723,True,True,0.0051154312106401,7.927448360757768,57759,5.1154312106401
1.470605,1,6924.619045,True,True,0.0009761521997592,15.23380675598142,57760,0.9761521997592
-20.006788,60,6926.176959,False,True,0.0081970434148718,18.453692988024137,57820,8.1970434148718
1.668206,1,6927.667089,True,True,0.0049412637489553,14.87978458644626,57821,4.9412637489553
-18.604472,60,6929.103534,False,True,0.0140782488967909,6.624955191709316,57881,14.0782488967909
-14.070202,60,6931.365175,False,True,0.022709870914046,74.19339547108633,57941,22.709870914046
-7.977598,60,6933.143085,False,True,0.0093684838105359,15.925536656220377,58001,9.3684838105359
6.142937,1,6935.6438,True,True,0.0068120621103041,6.807749741850983,58002,6.8120621103041
7.849946,1,6937.844548,True,True,0.0030511813479001,3.7255596633430175,58003,3.0511813479001
-13.009088,60,6939.43235,False,True,0.017018619801283,39.59858518182676,58063,17.018619801283002
4.728166,7,6940.827396,True,True,0.0012193186109358,7.250149245346217,58070,1.2193186109358
1.694586,4,6942.492553,True,True,0.007546288513257,14.440673513928978,58074,7.546288513257
-13.714716,60,6942.497558,False,True,0.002390665681465,16.26402809388524,58134,2.3906656814650002
7.061721,2,6943.964557,True,True,0.000257273955057,5.001811793618875,58136,0.25727395505699996
6.820516,1,6945.428278,True,True,0.0001493435872878,5.581189240694106,58137,0.1493435872878
6.475841,31,6948.385152,True,True,0.0043947754117562,1.7413390454130604,58168,4.394775411756201
-9.300585,60,6951.196775,False,True,0.0176886742382006,7.01610942662935,58228,17.6886742382006
